headline,abstract,emotion,subject,emotVal,date
The Modern Love Podcast: Kathryn Hahn Reads ‘The Wedding Toast I’ll Never Give’,"On this week’s Modern Love podcast, the “Transparent” actress tells the story of how a missed flight leads a woman to weigh the pros and cons of marriage.",joy,121,0.16386260647551115,2016-09-28
The Modern Love Podcast: Kathryn Hahn Reads ‘The Wedding Toast I’ll Never Give’,"On this week’s Modern Love podcast, the “Transparent” actress tells the story of how a missed flight leads a woman to weigh the pros and cons of marriage.",surprise,121,0.05530480933629535,2016-09-28
Dear Dad: We’ve Been Gay for a Really Long Time,A brother and sister decide to come out to their 95-year-old Mennonite father in a pair of carefully written letters.,joy,108,0.062267170454993345,2016-09-30
"The Modern Love Podcast: Dash Mihok Reads ‘A Path to Fatherhood, With (Shared) Morning Sickness’","On this week’s Modern Love podcast, the “Ray Donovan” actor reads a story of a husband who experiences his wife’s pregancy more acutely than most.",joy,121,0.2205966305089832,2016-10-05
"The Modern Love Podcast: Dash Mihok Reads ‘A Path to Fatherhood, With (Shared) Morning Sickness’","On this week’s Modern Love podcast, the “Ray Donovan” actor reads a story of a husband who experiences his wife’s pregancy more acutely than most.",surprise,121,0.09439724658852378,2016-10-05
When Trump vs. Clinton Becomes a Family Affair,"In midlife, a man quickly forges a tight bond with a sister he never knew he had, until the presidential campaign threatens to pull them apart.",fear,41,0.07885847595739151,2016-10-07
When Trump vs. Clinton Becomes a Family Affair,"In midlife, a man quickly forges a tight bond with a sister he never knew he had, until the presidential campaign threatens to pull them apart.",joy,41,0.06387961692449097,2016-10-07
The Modern Love Podcast: Constance Wu Reads ‘Marry a Man Who Loves His Mother’,"The “Fresh Off the Boat” actress reads the story of a new bride, her judgmental mother-in-law and the husband (and son) who’s caught between them and a war.",joy,121,0.14118249797021257,2016-10-12
The Modern Love Podcast: Constance Wu Reads ‘Marry a Man Who Loves His Mother’,"The “Fresh Off the Boat” actress reads the story of a new bride, her judgmental mother-in-law and the husband (and son) who’s caught between them and a war.",fear,121,0.08062893829092495,2016-10-12
The Modern Love Podcast: Constance Wu Reads ‘Marry a Man Who Loves His Mother’,"The “Fresh Off the Boat” actress reads the story of a new bride, her judgmental mother-in-law and the husband (and son) who’s caught between them and a war.",surprise,121,0.05720294366147244,2016-10-12
What’s Love? Don’t Ask the Answer Couple,"A onetime advice columnist realizes that the more she learns about love, the less she seems to know.",joy,0,0.13739502880728485,2016-10-14
"The Modern Love Podcast: Rebecca Hall Reads ‘Take Me as I Am, Whoever I Am’",The star of the new movie “Christine” reads the essay of a woman whose romantic life seesaws from bold flirtation to fearful withdrawal.,joy,121,0.14508702506217075,2016-10-19
"The Modern Love Podcast: Rebecca Hall Reads ‘Take Me as I Am, Whoever I Am’",The star of the new movie “Christine” reads the essay of a woman whose romantic life seesaws from bold flirtation to fearful withdrawal.,sadness,121,0.05413384844655113,2016-10-19
"The Modern Love Podcast: Rebecca Hall Reads ‘Take Me as I Am, Whoever I Am’",The star of the new movie “Christine” reads the essay of a woman whose romantic life seesaws from bold flirtation to fearful withdrawal.,fear,121,0.05002600067195813,2016-10-19
Cropped Out of My Own Fantasy,"A young woman relies on carefully prepared images to present her relationship in the best light, until the picture no longer includes her.",joy,106,0.20908052186639875,2016-10-21
The Modern Love Podcast: Live From New York,"On this week’s podcast, Issa Rae (of the web series “Awkward Black Girl”) reads the story of a long-distance couple who grow so close on screen they decide to see if it will work in real life.",joy,121,0.08908293594363023,2016-10-26
My Biological Clock Can’t Tick Fast Enough,A woman with no maternal desire wrestles with the expectation that married couples should try to have children.,joy,77,0.3131493596204514,2016-10-28
"The Modern Love Podcast: Issa Rae Reads ‘Even in Real Life, There Were Screens Between Us’",The “Insecure” actress reads the story of a long-distance couple who grew so close online that they decided to see if it would work in real life.,joy,121,0.12676435915570494,2016-11-02
"The Modern Love Podcast: Issa Rae Reads ‘Even in Real Life, There Were Screens Between Us’",The “Insecure” actress reads the story of a long-distance couple who grew so close online that they decided to see if it would work in real life.,surprise,121,0.06118092035700329,2016-11-02
My U-Turn From Isolation to Intimacy,"When her only child outgrows cuddling, a single mother realizes that her daily life is almost entirely without physical affection, or even touch, from anyone.",joy,106,0.09597524653135836,2016-11-04
My U-Turn From Isolation to Intimacy,"When her only child outgrows cuddling, a single mother realizes that her daily life is almost entirely without physical affection, or even touch, from anyone.",sadness,106,0.057363264305004436,2016-11-04
The Modern Love Podcast: Ruth Negga Reads ‘My Touchstone and a Heart of Gold’,The star of “Loving” reads the story of a woman who judges men by how they treat her pet tortoise.,joy,121,0.19590094202150893,2016-11-09
The Modern Love Podcast: Ruth Negga Reads ‘My Touchstone and a Heart of Gold’,The star of “Loving” reads the story of a woman who judges men by how they treat her pet tortoise.,fear,121,0.054780397562539634,2016-11-09
The Modern Love Podcast: Mark Duplass Reads ‘Out of the Darkness’,The actor and director reads the story of a man whose wife has a psychotic break.,surprise,121,0.1064115912723635,2016-11-16
The Modern Love Podcast: Mark Duplass Reads ‘Out of the Darkness’,The actor and director reads the story of a man whose wife has a psychotic break.,joy,121,0.09391417898639823,2016-11-16
The Modern Love Podcast: Mark Duplass Reads ‘Out of the Darkness’,The actor and director reads the story of a man whose wife has a psychotic break.,sadness,121,0.06962764816812227,2016-11-16
The Modern Love Podcast: Maria Bello Reads ‘Coming Out as a Modern Family’,The actress reads her own story of coming out and loving without labels.,joy,0,0.07193033237248388,2016-06-01
The Modern Love Podcast: Cecily Strong Reads ‘When the Doorman Is Your Main Man’,The “Saturday Night Live” comedian reads the story of a protective bond between a young single mother and her Manhattan doorman.,joy,27,0.0678179390202895,2016-06-08
Learning Humanity From Dogs,"After his marriage unravels, a man is left with a sleeping bag, two 150-pound pets and a lot to figure out about life and love.",joy,34,0.1209587097023107,2016-06-10
Modern Love: The Podcast | Jason Alexander Reads ‘Just One Last Swirl Around the Bowl’,Hear the actor read an essay about a man who plays caregiver to his daughter’s dying fish.,joy,121,0.2085194436420947,2016-06-13
Modern Love: The Podcast | Jason Alexander Reads ‘Just One Last Swirl Around the Bowl’,Hear the actor read an essay about a man who plays caregiver to his daughter’s dying fish.,fear,121,0.11531628471195905,2016-06-13
Modern Love: The Podcast | Jason Alexander Reads ‘Just One Last Swirl Around the Bowl’,Hear the actor read an essay about a man who plays caregiver to his daughter’s dying fish.,surprise,121,0.05011018125467776,2016-06-13
Modern Love: The Podcast | Lauren Molina Reads ‘A Craigslist ‘Missed Connection’ Lure’,Hear the Broadway actress and musician read the story of a woman who falls for a mysterious stranger.,joy,121,0.08730349113450679,2016-06-13
"The Modern Love Podcast: Alysia Reiner Reads ‘Those Aren’t Fighting Words, Dear’",The “Orange Is the New Black” actress reads the story of a woman who chooses not to react when her husband tells her: “I don’t love you anymore. I’m not sure I ever did.”,joy,121,0.1065035658342514,2016-06-15
"A Path to Fatherhood, With (Shared) Morning Sickness (Updated With Podcast)","Their dreams of foreign adventure shelved by a dire diagnosis, a man and his wife decide, instead, to become parents.",joy,138,0.09549677816908848,2016-06-17
"The Modern Love Podcast: Lauren Molina, Amirah Vann and Michaela Watkins Read Three Essays","The actresses took part in Werk It, a women’s podcast festival, to read some of our best Modern Love essays, including “What Shamu Taught Me About a Happy Marriage.”",joy,121,0.675127375046443,2016-06-22
"The Modern Love Podcast: Lauren Molina, Amirah Vann and Michaela Watkins Read Three Essays","The actresses took part in Werk It, a women’s podcast festival, to read some of our best Modern Love essays, including “What Shamu Taught Me About a Happy Marriage.”",surprise,121,0.13159163552470493,2016-06-22
How the ‘Dining Dead’ Got Talking Again,"Passionate conversation brought them together, but after seven years of marriage, they had nothing to say. What to do?",joy,2,0.24070552195740347,2016-06-24
The Night Girl Finds a Day Boy,"For a sleep-disordered woman who works all night and sleeps all day, dating presents challenges.",joy,139,0.07898208966883087,2016-12-23
"In the New Year, More Cuddling",A single woman in need of physical connection pledged to attend a cuddle party.,joy,106,0.13303225796711554,2016-12-30
When Eve and Eve Bit the Apple,A Christian woman’s identity is challenged by her love for church and another woman.,joy,106,0.1765604732800618,2016-11-18
"The Modern Love Podcast: Molly Ringwald Reads ‘From Divorce, a Fractured Beauty’","On this week’s Modern Love Podcast, the actress reads the story of one couple’s surprising postdivorce discovery: a happy family vacation.",joy,121,0.6802833285532408,2016-11-23
"The Modern Love Podcast: Molly Ringwald Reads ‘From Divorce, a Fractured Beauty’","On this week’s Modern Love Podcast, the actress reads the story of one couple’s surprising postdivorce discovery: a happy family vacation.",surprise,121,0.10292553283908712,2016-11-23
Catfishing Strangers to Find Myself,A young boy in Finland pretends he’s a woman on an online gaming website to get the attention of other players. Then the game changes.,joy,86,0.07311335377784395,2016-11-25
